-160,79,-46
-160,118,-5
-160,125,-40
-160,217,-4
-160,218,-3
-159,-99,-48
-159,-36,-46
-159,64,11
-159,78,-10
-159,79,-46
-159,125,-7
-159,126,14
-159,172,-6
-159,218,-4
-158,-100,-48
-158,-36,7
-158,64,27
-158,79,-46
-158,80,-46
-158,119,-56
-158,126,-5
-158,127,-6
-158,173,-14
-158,219,-3
-157,-156,6
-157,-130,7
-157,-101,-48
-157,-100,4
-157,-37,-46
-157,-36,-46
-157,-19,1000
-157,80,40
-157,81,40
-157,119,-7
-157,127,14
-157,174,-6
-157,220,-4
-156,-101,-48
-156,-37,-46
-156,-36,-46
-156,-19,5
-156,81,40
-156,82,-8
-156,119,-6
-156,127,38
-156,128,-46
-156,221,-4
-155,-37,10
-155,-36,-46
-155,-19,1000
-155,21,14
-155,81,-13
-155,82,40
-155,118,-9
-155,119,-9
-155,128,14
-155,129,14
-155,214,-10
-155,215,-7
-155,222,-5
-154,-102,-48
-154,-37,-46
-154,-36,4
-154,21,14
-154,82,-46
-154,83,40
-154,118,-9
-154,119,-91
-154,129,14
-154,130,14
-154,173,35
-154,214,-63
-154,222,-3
-154,223,-44
-153,-102,-48
-153,-38,5
-153,-37,-46
-153,45,-4
-153,83,40
-153,84,40
-153,118,-5
-153,130,14
-153,131,-46
-153,177,-35
-153,214,-63
-153,223,-3
-152,-198,13
-152,-102,-48
-152,-38,-6
-152,-37,-46
-152,84,40
-152,85,40
-152,130,-7
-152,131,-46
-152,214,-63
-151,-183,-53
-151,-102,-48
-151,-38,-12
-151,-37,-46
-151,84,40
-151,85,40
-151,86,40
-151,131,-46
-151,132,-46
-151,178,-15
-151,179,-7
-151,213,-63
-151,214,-63
-150,-102,-48
-150,-38,-46
-150,-37,9
-150,24,-7
-150,85,-7
-150,86,-7
-150,113,-6
-150,114,22
-150,132,-6
-150,133,-46
-150,179,55
-150,213,-63
-150,214,-7
-149,-102,16
-149,-38,9
-149,-37,9
-149,24,-24
-149,86,-7
-149,87,-7
-149,112,-8
-149,113,10
-149,133,-6
-149,134,-46
-149,180,-7
-149,213,-63
-149,214,-63
-148,-213,5
-148,-210,3
-148,-103,5
-148,-102,3
-148,-38,9
-148,-37,9
-148,-23,8
-148,10,18
-148,87,-46
-148,88,-46
-148,112,10
-148,134,-6
-148,135,-46
-148,181,-6
-148,213,-63
-148,214,-7
-147,-213,2
-147,-210,11
-147,-103,-53
-147,-102,3
-147,-38,9
-147,-37,4
-147,-23,38
-147,9,17
-147,10,17
-147,88,-46
-147,89,-46
-147,134,-6
-147,135,-46
-147,181,-4
-147,182,-46
-147,213,-63
-147,214,-63
-146,-213,2
-146,-210,2
-146,-103,3
-146,-102,3
-146,-38,50
-146,-37,4
-146,-20,5
-146,8,5
-146,9,-8
-146,88,8
-146,89,40
-146,135,-4
-146,136,-4
-146,182,40
-146,213,-63
-146,214,-63
-145,-210,4
-145,-103,3
-145,-102,3
-145,-38,50
-145,-37,4
-145,-20,-25
-145,8,-15
-145,9,5
-145,89,-46
-145,90,40
-145,136,-15
-145,137,-46
-145,183,-7
-145,213,-63
-145,214,-63
-144,-103,-42
-144,-102,23
-144,-99,34
-144,-39,-334
-144,-38,-46
-144,-37,4
-144,-20,-20
-144,7,4
-144,8,-8
-144,9,-8
-144,90,-10
-144,91,-10
-144,137,-15
-144,138,-46
-144,167,27
-144,184,-4
-144,213,-63
-144,219,-63
-143,-102,-56
-143,-99,26
-143,-39,4
-143,-38,-46
-143,7,-39
-143,8,16
-143,90,8
-143,91,-7
-143,92,-5
-143,138,-4
-143,184,-15
-143,185,-25
-143,213,-63
-143,218,-63
-142,-102,4
-142,-99,5
-142,-39,-12
-142,-38,9
-142,6,-15
-142,7,5
-142,8,5
-142,42,-17
-142,91,-5
-142,92,8
-142,139,-46
-142,185,-9
-142,213,-63
-142,218,-63
-141,-194,-53
-141,-101,-56
-141,-98,3
-141,-39,9
-141,-38,9
-141,6,4
-141,7,5
-141,42,8
-141,46,-46
-141,92,40
-141,93,-46
-141,139,-4
-141,140,-4
-141,186,-3
-141,212,-4
-141,213,-63
-141,217,-7
-140,-194,14
-140,-101,-56
-140,-98,3
-140,-39,4
-140,-38,-6
-140,5,6
-140,6,5
-140,7,4
-140,47,-7
-140,93,8
-140,94,8
-140,140,16
-140,141,-46
-140,187,-4
-140,212,-3
-140,213,-63
-139,-194,2
-139,-191,3
-139,-101,-10
-139,-98,12
-139,-38,19
-139,5,5
-139,6,14
-139,33,-7
-139,47,-46
-139,48,13
-139,93,38
-139,94,8
-139,95,8
-139,141,-7
-139,142,-46
-139,188,-6
-139,212,-7
-139,213,-6
-138,-211,6
-138,-191,9
-138,-98,4
-138,-68,142
-138,-38,6
-138,5,14
-138,6,14
-138,34,7
-138,48,-29
-138,94,-9
-138,95,9
-138,96,-46
-138,142,-7
-138,188,-7
-138,189,-5
-138,215,-3
-137,-98,8
-137,-65,-46
-137,-38,19
-137,4,-11
-137,5,14
-137,34,-11
-137,49,-10
-137,95,-13
-137,96,-9
-137,143,-4
-136,-100,12
-136,-65,-46
-136,-39,14
-136,-38,-12
-136,-31,-46
-136,4,14
-136,5,14
-136,50,-46
-136,94,9
-136,97,-7
-136,144,19
-135,-100,3
-135,-68,-46
-135,-65,-46
-135,-39,14
-135,-38,6
-135,-30,-46
-135,4,4
-135,5,4
-135,35,-8
-135,51,-46
-135,94,-16
-135,97,-46
-135,98,-46
-135,144,-5
-135,145,-46
-134,-100,5
-134,-99,5
-134,-87,-10
-134,-68,-46
-134,-65,-46
-134,-39,6
-134,-38,6
-134,3,13
-134,4,13
-134,35,-67
-134,51,-46
-134,52,-46
-134,93,-7
-134,98,-9
-134,99,-9
-134,145,-5
-133,-171,-44
-133,-100,-42
-133,-99,-42
-133,-87,-10
-133,-65,-8
-133,-39,-46
-133,3,13
-133,4,13
-133,35,28
-133,52,-46
-133,98,-5
-133,99,-9
-133,100,-46
-133,146,-5
-133,193,-3
-132,-171,4
-132,-123,-15
-132,-100,-42
-132,-99,-42
-132,-87,-10
-132,-65,7
-132,-39,16
-132,2,-6
-132,3,-16
-132,53,-9
-132,90,-46
-132,99,-5
-132,100,-46
-132,147,-6
-131,-192,12
-131,-176,6
-131,-175,-50
-131,-99,-42
-131,-98,-42
-131,-87,23
-131,-40,-6
-131,-39,16
-131,-8,-19
-131,2,-5
-131,41,38
-131,54,-46
-131,89,-46
-131,100,-46
-131,101,-46
-131,148,-46
-130,-212,4
-130,-192,12
-130,-175,15
-130,-151,-23
-130,-99,-42
-130,-98,-42
-130,-87,22
-130,-40,-14
-130,-39,9
-130,-29,-46
-130,-9,-24
-130,-8,-19
-130,2,-12
-130,41,-7
-130,54,-7
-130,55,-46
-130,88,-19
-130,101,-46
-130,102,-46
-130,148,62
-130,182,-5
-129,-151,23
-129,-130,11
-129,-99,-42
-129,-98,-42
-129,-40,66
-129,-39,9
-129,-29,-46
-129,-28,10
-129,-9,-63
-129,1,-24
-129,2,-39
-129,41,8
-129,55,13
-129,86,12
-129,87,-8
-129,102,-46
-129,103,-46
-129,149,-6
-129,182,-59
-128,-172,-50
-128,-99,-42
-128,-98,-42
-128,-93,-18
-128,-52,5
-128,-51,-100
-128,-40,66
-128,-39,9
-128,-28,333
-128,-19,-46
-128,-9,4
-128,1,16
-128,85,-7
-128,86,-7
-128,102,-15
-128,103,-46
-128,149,-5
-128,150,-5
-128,182,27
-127,-99,-42
-127,-98,-42
-127,-97,-42
-127,-91,6
-127,-53,-17
-127,-52,37
-127,-40,-29
-127,-39,5
-127,-9,23
-127,1,6
-127,84,12
-127,85,-7
-127,103,-46
-127,104,-46
-127,150,-6
-127,151,-46
-127,182,-59
-126,-112,28
-126,-98,-42
-126,-97,-42
-126,-91,3
-126,-55,13
-126,-40,-46
-126,-39,111
-126,-9,7
-126,0,6
-126,1,6
-126,41,-7
-126,104,-46
-126,105,-46
-126,151,-46
-126,181,-59
-126,182,-59
-125,-224,3
-125,-217,3
-125,-208,2
-125,-207,7
-125,-172,-50
-125,-113,6
-125,-98,-42
-125,-97,-42
-125,-56,13
-125,-55,4
-125,-40,100
-125,-9,22
-125,0,-13
-125,41,-10
-125,57,15
-125,58,6
-125,105,-46
-125,106,-46
-125,152,-8
-125,181,-59
-125,182,-59
-124,-218,6
-124,-217,7
-124,-207,3
-124,-206,7
-124,-134,-25
-124,-131,3
-124,-109,22
-124,-98,-42
-124,-97,-42
-124,-57,-167
-124,-56,10
-124,-41,-9
-124,-40,12
-124,-9,-7
-124,-8,4
-124,0,-28
-124,41,-15
-124,58,-12
-124,59,6
-124,106,-46
-124,141,-6
-124,153,-8
-124,181,-59
-123,-218,2
-123,-217,7
-123,-207,7
-123,-206,11
-123,-205,-53
-123,-134,-48
-123,-131,111
-123,-98,-42
-123,-97,-42
-123,-96,-42
-123,-58,-200
-123,-57,-200
-123,-41,12
-123,-40,12
-123,-8,-7
-123,59,-12
-123,60,13
-123,106,40
-123,107,-6
-123,140,-46
-123,153,-5
-123,154,-46
-123,181,-59
-123,201,-13
-122,-221,2
-122,-206,-53
-122,-205,-53
-122,-131,20
-122,-97,-42
-122,-96,-42
-122,-59,10
-122,-58,10
-122,-41,4
-122,-40,7
-122,-1,8
-122,40,13
-122,60,-12
-122,61,-9
-122,107,40
-122,108,-46
-122,138,-46
-122,139,-46
-122,154,100
-122,181,-59
-122,201,-28
-121,-222,-334
-121,-221,3
-121,-206,4
-121,-205,-53
-121,-204,-53
-121,-152,14
-121,-131,6
-121,-97,-42
-121,-96,-42
-121,-60,6
-121,-59,6
-121,-41,5
-121,-40,16
-121,-2,8
-121,-1,8
-121,40,13
-121,60,-15
-121,61,-9
-121,62,-9
-121,108,-46
-121,109,-46
-121,137,-250
-121,138,37
-121,155,-46
-121,181,-59
-121,182,-59
-121,201,-28
-121,202,-7
-120,-223,5
-120,-222,-500
-120,-205,-53
-120,-204,11
-120,-131,21
-120,-97,-42
-120,-96,-42
-120,-61,5
-120,-60,4
-120,-41,5
-120,-40,4
-120,-3,-39
-120,-2,-17
-120,40,5
-120,61,-9
-120,62,-8
-120,108,-10
-120,109,-4
-120,110,-15
-120,136,13
-120,137,13
-120,156,-24
-120,181,-6
-120,182,-59
-120,202,-15
-120,203,-12
-119,-223,-1000
-119,-222,-1000
-119,-205,2
-119,-204,11
-119,-203,11
-119,-152,2
-119,-97,-42
-119,-96,-42
-119,-62,5
-119,-61,30
-119,-41,83
-119,-40,83
-119,-34,-20
-119,-3,5
-119,-2,-39
-119,28,16
-119,62,-7
-119,63,-8
-119,109,250
-119,110,-15
-119,135,-5
-119,156,-5
-119,157,18
-119,182,-15
-119,203,-5
-119,204,-12
-118,-224,2
-118,-222,9
-118,-205,5
-118,-204,11
-118,-203,-53
-118,-96,3
-118,-64,14
-118,-41,-23
-118,-40,-23
-118,-3,-39
-118,28,5
-118,39,-6
-118,63,-18
-118,64,-46
-118,110,13
-118,111,-15
-118,157,-46
-118,158,-46
-118,182,-6
-118,183,-22
-118,204,-4
-117,-224,9
-117,-204,11
-117,-203,-53
-117,-65,28
-117,-64,9
-117,-41,-22
-117,-40,5
-117,-4,10
-117,-3,10
-117,27,6
-117,39,-8
-117,64,-11
-117,65,-11
-117,111,13
-117,112,-46
-117,158,-15
-117,159,-46
-117,183,-3
-117,204,-26
-117,205,-26
-116,-224,1000
-116,-223,1000
-116,-204,3
-116,-203,-53
-116,-66,28
-116,-65,-44
-116,-42,4
-116,-41,4
-116,-5,5
-116,-4,10
-116,20,-500
-116,65,-46
-116,66,-46
-116,111,-6
-116,112,-8
-116,113,-46
-116,159,142
-116,205,-46
-116,206,-4
-115,-224,1000
-115,-204,2
-115,-203,-53
-115,-202,-53
-115,-82,4
-115,-81,-46
-115,-65,-12
-115,-42,-13
-115,-41,-13
-115,-10,-8
-115,-5,-11
-115,-4,5
-115,20,-10
-115,66,-46
-115,112,-46
-115,113,-46
-115,160,-9
-115,206,-4
-115,207,-4
-114,-224,5
-114,-204,2
-114,-203,-53
-114,-202,-53
-114,-147,13
-114,-128,-48
-114,-95,8
-114,-64,4
-114,-49,5
-114,-48,-44
-114,-42,-13
-114,-41,4
-114,-3,5
-114,-2,10
-114,66,-46
-114,67,-46
-114,113,-6
-114,114,-46
-114,161,-46
-114,207,-7
-113,-224,9
-113,-223,500
-113,-203,3
-113,-202,3
-113,-147,-14
-113,-95,-42
-113,-94,-42
-113,-50,-44
-113,-42,76
-113,-41,-13
-113,-6,19
-113,-2,10
-113,67,-46
-113,68,-46
-113,115,-15
-113,162,-5
-113,208,-7
-112,-224,-1000
-112,-223,6
-112,-206,11
-112,-205,3
-112,-95,-42
-112,-94,-8
-112,-42,-6
-112,-41,-6
-112,-2,-500
-112,7,-29
-112,8,25
-112,15,500
-112,16,8
-112,68,-46
-112,69,-46
-112,115,-8
-112,116,-8
-112,163,-46
-112,208,-7
-112,209,-7
-111,-224,-1000
-111,-223,6
-111,-206,-53
-111,-205,7
-111,-145,3
-111,-95,-42
-111,-94,11
-111,-85,12
-111,-81,3
-111,-80,4
-111,-42,-6
-111,-41,-6
-111,4,-6
-111,7,-14
-111,8,-14
-111,16,12
-111,17,-13
-111,69,-46
-111,70,-46
-111,116,-8
-111,117,-5
-111,163,-46
-111,209,-5
-111,210,-46
-110,-224,2
-110,-223,4
-110,-216,3
-110,-207,4
-110,-206,11
-110,-205,11
-110,-164,2
-110,-94,-77
-110,-85,-46
-110,-81,62
-110,-80,62
-110,-42,-6
-110,-41,-17
-110,4,5
-110,7,-14
-110,17,-8
-110,18,-8
-110,29,-13
-110,61,-46
-110,62,-46
-110,70,-46
-110,117,-4
-110,164,-7
-110,210,-46
-109,-224,-1000
-109,-223,8
-109,-222,8
-109,-207,9
-109,-206,7
-109,-164,4
-109,-94,34
-109,-93,-112
-109,-85,8
-109,-81,3
-109,-80,62
-109,-42,-17
-109,-41,-17
-109,4,29
-109,7,-6
-109,10,-6
-109,17,-25
-109,18,12
-109,60,12
-109,61,-46
-109,70,-46
-109,71,-46
-109,117,-3
-109,118,-15
-109,165,-4
-109,211,-4
-108,-224,8
-108,-221,3
-108,-208,6
-108,-207,11
-108,-164,3
-108,-143,9
-108,-94,-42
-108,-93,5
-108,-82,58
-108,-81,58
-108,-43,-44
-108,-42,-17
-108,-41,-17
-108,-30,-7
-108,-6,18
-108,-5,18
-108,3,-84
-108,4,7
-108,18,8
-108,28,-34
-108,59,7
-108,60,-100
-108,71,-46
-108,72,-46
-108,118,-8
-108,119,-46
-108,165,-4
-108,166,-8
-108,211,-15
-108,212,-6
-107,-224,4
-107,-221,5
-107,-220,6
-107,-214,3
-107,-209,3
-107,-208,10
-107,-165,4
-107,-143,40
-107,-142,3
-107,-94,-42
-107,-93,35
-107,-83,7
-107,-82,-46
-107,-81,-46
-107,-43,52
-107,-42,-14
-107,-30,5
-107,-16,-63
-107,-6,5
-107,3,-9
-107,9,-50
-107,12,-20
-107,58,-12
-107,59,11
-107,72,-12
-107,73,-46
-107,119,-46
-107,120,-15
-107,166,-46
-106,-224,4
-106,-220,9
-106,-215,35
-106,-214,5
-106,-210,5
-106,-209,3
-106,-142,9
-106,-93,12
-106,-83,-46
-106,-82,58
-106,-81,3
-106,-43,52
-106,-42,-17
-106,-16,6
-106,-7,9
-106,-3,-10
-106,3,-7
-106,9,-9
-106,12,-28
-106,22,-14
-106,57,35
-106,73,-10
-106,120,-46
-106,121,-46
-106,167,-46
-106,214,-4
-105,-220,5
-105,-211,43
-105,-210,5
-105,-145,7
-105,-142,8
-105,-93,-42
-105,-92,-91
-105,-82,14
-105,-81,-46
-105,-43,-9
-105,-42,-44
-105,-7,-250
-105,3,-28
-105,6,5
-105,9,5
-105,74,13
-105,121,-46
-105,168,-3
-105,209,-5
-105,210,-59
-104,-168,3
-104,-145,35
-104,-93,-42
-104,-92,6
-104,-82,3
-104,-81,58
-104,-43,7
-104,-42,7
-104,-1,-16
-104,6,-44
-104,9,-28
-104,10,23
-104,18,-26
-104,38,71
-104,74,-46
-104,75,-46
-104,121,-46
-104,122,-46
-104,169,-14
-104,209,-5
-103,-145,-48
-103,-93,-42
-103,-92,17
-103,-82,-46
-103,-81,-46
-103,-43,47
-103,-42,-14
-103,0,-10
-103,5,-32
-103,6,5
-103,10,-28
-103,18,-26
-103,22,-8
-103,38,-7
-103,75,-46
-103,76,-46
-103,113,-5
-103,114,-5
-103,122,-46
-103,123,-46
-103,169,-5
-103,170,-46
-103,208,-10
-103,209,-5
-102,-92,-42
-102,-43,30
-102,-42,-44
-102,-12,4
-102,-9,125
-102,-8,-18
-102,5,-9
-102,11,-8
-102,17,-56
-102,18,-38
-102,22,-44
-102,25,-8
-102,38,9
-102,76,-46
-102,77,-46
-102,112,-46
-102,113,-46
-102,123,-15
-102,124,-46
-102,170,40
-102,208,-5
-102,209,-5
-102,217,-15
-101,-141,-48
-101,-118,3
-101,-92,-42
-101,-43,-44
-101,-9,10
-101,16,7
-101,17,-56
-101,25,-39
-101,38,9
-101,77,-46
-101,111,-46
-101,112,-46
-101,124,-46
-101,171,-46
-101,208,-4
-101,209,-4
-101,218,-3
-100,-147,-48
-100,-141,-48
-100,-92,-42
-100,-91,11
-100,-43,-14
-100,24,7
-100,38,-5
-100,77,-46
-100,78,-46
-100,110,-46
-100,124,-46
-100,125,-46
-100,172,-46
-100,208,-4
-100,209,-5
-99,-148,-48
-99,-140,-48
-99,-92,3
-99,-91,5
-99,-48,-44
-99,-43,-44
-99,-42,-44
-99,-8,-167
-99,13,-23
-99,23,12
-99,24,7
-99,38,-5
-99,78,-46
-99,79,-46
-99,108,-6
-99,109,-46
-99,125,-46
-99,126,-46
-99,172,-5
-99,173,-46
-99,208,-18
-99,209,-18
-99,219,-4
-98,-149,4
-98,-140,-48
-98,-91,-42
-98,-69,-500
-98,-43,-44
-98,-42,-44
-98,-5,-12
-98,-4,6
-98,23,-19
-98,24,-19
-98,79,-46
-98,107,-20
-98,108,-46
-98,126,-46
-98,127,-46
-98,172,-46
-98,173,-46
-98,208,-4
-98,209,-5
-98,220,-46
-97,-212,3
-97,-140,-48
-97,-91,40
-97,-43,-44
-97,-42,-44
-97,-13,14
-97,-4,1000
-97,-3,1000
-97,23,-19
-97,24,-39
-97,80,-7
-97,106,-21
-97,107,-6
-97,127,-46
-97,173,-46
-97,174,-46
-97,208,-4
-97,209,-9
-97,221,-7
-96,-213,5
-96,-161,10
-96,-140,-48
-96,-139,7
-96,-91,-42
-96,-90,-42
-96,-43,-44
-96,-42,-44
-96,-4,1000
-96,-3,1000
-96,5,-15
-96,6,-15
-96,17,-13
-96,23,12
-96,24,-39
-96,25,-39
-96,81,-46
-96,105,-9
-96,127,-46
-96,128,-46
-96,174,-11
-96,175,-5
-96,208,-4
-96,209,-5
-95,-214,-250
-95,-162,21
-95,-161,21
-95,-140,-48
-95,-139,-48
-95,-91,-42
-95,-90,-42
-95,-43,-44
-95,-42,5
-95,-4,9
-95,6,6
-95,7,5
-95,17,-53
-95,24,-30
-95,25,5
-95,82,1000
-95,105,-46
-95,128,-46
-95,129,-46
-95,175,-46
-95,176,-46
-95,207,-4
-95,208,-5
-94,-214,9
-94,-162,20
-94,-139,-48
-94,-91,3
-94,-90,-42
-94,-70,18
-94,-44,-44
-94,-43,-44
-94,-12,-39
-94,-1,-84
-94,7,5
-94,14,5
-94,17,5
-94,24,12
-94,25,-39
-94,82,-4
-94,129,-46
-94,130,-46
-94,176,-46
-94,177,-46
-94,207,-5
-94,208,-5
-93,-215,2
-93,-163,12
-93,-139,5
-93,-90,-42
-93,-84,5
-93,-62,-44
-93,-44,-44
-93,-43,-44
-93,-7,-334
-93,7,-50
-93,10,-34
-93,14,7
-93,17,10
-93,25,-39
-93,26,6
-93,83,-5
-93,130,-46
-93,131,-46
-93,176,-46
-93,177,-46
-93,207,-19
-93,208,-4
-92,-215,33
-92,-164,-48
-92,-154,6
-92,-139,8
-92,-90,-42
-92,-68,20
-92,-67,5
-92,-44,-44
-92,-43,-44
-92,-7,-7
-92,-2,-59
-92,4,5
-92,10,-31
-92,14,-13
-92,25,5
-92,26,6
-92,84,-4
-92,131,-5
-92,160,-7
-92,177,-46
-92,178,-46
-92,207,-4
-92,208,-5
-91,-154,-48
-91,-139,20
-91,-90,-42
-91,-89,-42
-91,-68,1000
-91,-67,-44
-91,-44,4
-91,-43,4
-91,-15,-53
-91,-8,1000
-91,-2,-7
-91,1,6
-91,4,-59
-91,10,-50
-91,14,-24
-91,17,-28
-91,26,-39
-91,27,6
-91,85,-4
-91,131,-7
-91,132,-5
-91,178,-46
-91,179,-46
-91,207,-20
-91,208,-20
-90,-155,-48
-90,-139,8
-90,-89,-42
-90,-68,14
-90,-67,-44
-90,-44,-44
-90,-16,-7
-90,-8,-91
-90,-5,-56
-90,-2,-7
-90,1,-42
-90,4,-44
-90,10,-50
-90,14,5
-90,17,-25
-90,20,-21
-90,26,-9
-90,27,-9
-90,39,-46
-90,132,-6
-90,133,-46
-90,158,-4
-90,179,-46
